"","Code","Intervention package","wb2021","Incremental cost (billions)","DALY.ave (millions)","benefit (billions)","BCR","Intervention"
"1",5.1,"Tobacco tax","LIC",0.000146772394195028,0.17960180042762,0.0250316979428822,170.547725137063,"Tobacco tax"
"2",2.13,"Outpatient mental, neurological, and 
substance use disorder package","LIC",0.0158740271024132,0.67878881685105,0.890982574664209,56.1283264111827,"Epilepsy acute and chronic treatment"
"3",2.5,"Outpatient cardiometabolic and 
respiratory disease package","LIC",0.000237221036813846,0.00650743221410073,0.00875146249662774,36.8915953415012,"Aspirin for suspected ACS"
"4",4.3,"Referral hospital NCDs package","LIC",0.00157769870399277,0.0424213052230242,0.0575667482239288,36.4877958498929,"Treatment of early-stage breast cancer"
"5",5.4,"Alcohol regulations","LIC",0.0001641814869474,0.0440080980733292,0.00594753082172467,36.2253438698001,"Alcohol regulations"
"6",5.2,"Alcohol tax","LIC",9.0256737485194e-05,0.0155187126543445,0.00209608743941661,23.2236118634407,"Alcohol tax"
"7",2.7,"Outpatient cardiometabolic and 
respiratory disease package","LIC",0.113370732381652,1.23683503353068,1.66216128650826,14.6612908957204,"Heart failure chronic treatment"
"8",1.2,"Outpatient cardiometabolic and 
respiratory disease package","LIC",0.00307340267962744,0.033186691097136,0.0445493452687077,14.4951215029552,"Pulmonary rehabilitation"
"9",5.3,"Tobacco regulations","LIC",0.000870440348135742,0.0643928723265824,0.00898184351801911,10.3187352668749,"Tobacco regulations"
"10",2.4,"Outpatient cardiometabolic and 
respiratory disease package","LIC",0.573576686500166,2.46458436576778,3.30895119483248,5.76897784152098,"CVD primary prevention"
"11",5.6,"Trans fat regulations","LIC",0.00573815532899083,0.045809205692996,0.0307937791307367,5.36649452048772,"Trans fat regulations"
"12",3.2,"First-level hospital cardiometabolic 
and respiratory disease package","LIC",0.733766578511232,2.53083185096685,3.40104269646084,4.63504716085781,"Heart failure acute treatment"
"13",2.1,"Outpatient mental, neurological, and 
substance use disorder package","LIC",0.043163520692855,0.14437953665796,0.193261366007472,4.47742359532463,"Depression chronic treatment"
"14",3.9,"First-level hospital surgical package","LIC",0.00266289936841856,0.00783220688064678,0.0104712367076115,3.93226902668507,"Repair of gastrointestinal perforations"
"15",3.3,"First-level hospital surgical package","LIC",0.193195709275573,0.473384778118021,0.639764444878617,3.31148371398902,"Cervical cancer screening and treatment"
"16",5.5,"Sodium regulations","LIC",0.0114512323471692,0.0557844245988288,0.03740617159279,3.26656297407476,"Sodium regulations"
"17",3.6,"First-level hospital surgical package","LIC",0.117423091281633,0.267013702674534,0.359351340401589,3.06031238387095,"Management of bowel obstruction"
"18",3.1,"First-level hospital cardiometabolic 
and respiratory disease package","LIC",0.283692916064299,0.57621641633518,0.774925309527942,2.73156383415759,"Medical management of ACS"
"19",1.1,"Outpatient mental, neurological, and 
substance use disorder package","LIC",0.0121772587729786,0.0236720889738934,0.0321649097242164,2.64139165668307,"IDU harm reduction measures"
"20",3.7,"First-level hospital surgical package","LIC",0.034715095084984,0.0628150092519893,0.0834159997802067,2.40287401131988,"Management of appendicitis"
"21",2.6,"Outpatient cardiometabolic and 
respiratory disease package","LIC",0.924542395601967,1.50267034370773,2.02004377023189,2.18491199521104,"CVD secondary prevention"
"22",3.4,"First-level hospital cardiometabolic 
and respiratory disease package","LIC",0.72018816861034,0.9796050374287,1.31150338334934,1.82105655231741,"Asthma/COPD acute treatment"
"23",4.4,"Referral hospital NCDs package","LIC",0.0139624835264949,0.0183877273715447,0.0249213905978939,1.78488236355686,"Treatment of early-stage colorectal cancer"
"24",2.12,"Outpatient mental, neurological, and 
substance use disorder package","LIC",0.103250040449032,0.0930878103611529,0.120503860674329,1.16710715221282,"Schizophrenia chronic treatment"
"25",3.8,"First-level hospital surgical package","LIC",0.590910135445037,0.337315793669743,0.451019582492441,0.763262559632288,"Repair of hernias"
"26",2.9,"Outpatient mental, neurological, and 
substance use disorder package","LIC",0.218926334182588,0.0911062166609043,0.122375949703778,0.558982317776874,"Alcohol use screening/brief intervention"
"27",2.3,"Outpatient cardiometabolic and 
respiratory disease package","LIC",1.76564068365421,0.576663537851962,0.776431269326064,0.439744777357046,"Diabetes screening and treatment"
"28",2.14,"Outpatient cardiometabolic and 
respiratory disease package","LIC",0.457922382509988,0.145169940406232,0.193888371108483,0.423408810125708,"Asthma/COPD chronic treatment"
"29",2.11,"Outpatient mental, neurological, and 
substance use disorder package","LIC",0.308719347027978,0.0980727453597279,0.127098232141824,0.411695066620834,"Bipolar disorder chronic treatment"
"30",4.2,"Referral hospital NCDs package","LIC",0.0359932119034662,0.00878290884325487,0.0117697181913398,0.326998274644292,"Management of acute ventilatory failure"
"31",5.1,"Tobacco tax","LIC+LMIC",0.00207502357032943,2.19869958182776,1.27820953425435,615.9975975846,"Tobacco tax"
"32",2.13,"Outpatient mental, neurological, and 
substance use disorder package","LIC+LMIC",0.181843264592192,3.76378639190541,18.888496042681,103.87239849131,"Epilepsy acute and chronic treatment"
