"Intervention","Code","location_name","year_id","Adjusted","Baseline","incremental.cost"
"Pulmonary rehabilitation",1.2,"Cambodia",2020,107276.012893602,107276.012893602,0
"Pulmonary rehabilitation",1.2,"Cambodia",2021,111079.750347222,111079.750347222,0
"Pulmonary rehabilitation",1.2,"Cambodia",2022,114939.125793096,114939.125793096,0
"Pulmonary rehabilitation",1.2,"Cambodia",2023,136324.335717789,118852.466918087,17471.8687997021
"Pulmonary rehabilitation",1.2,"Cambodia",2024,158989.435185155,122782.443112269,36206.992072886
"Pulmonary rehabilitation",1.2,"Cambodia",2025,182936.092340649,126706.921336629,56229.17100402
"Pulmonary rehabilitation",1.2,"Cambodia",2026,209058.052382512,131159.817635811,77898.234746701
"Pulmonary rehabilitation",1.2,"Cambodia",2027,236615.979464641,135565.354659138,101050.624805503
"Pulmonary rehabilitation",1.2,"Cambodia",2028,265643.734844067,139940.830678658,125702.904165409
"Pulmonary rehabilitation",1.2,"Cambodia",2029,296200.902192671,144316.448278816,151884.453913855
"Pulmonary rehabilitation",1.2,"Cambodia",2030,328332.404075189,148713.303008201,179619.101066989
"Depression chronic treatment",2.1,"Cambodia",2020,339019.684748403,339019.684748403,0
"Depression chronic treatment",2.1,"Cambodia",2021,344668.044174603,344668.044174603,0
"Depression chronic treatment",2.1,"Cambodia",2022,350371.44078886,350371.44078886,0
"Depression chronic treatment",2.1,"Cambodia",2023,408551.517692602,356189.931058347,52361.5866342552
"Depression chronic treatment",2.1,"Cambodia",2024,468671.596692104,362139.020967774,106532.57572433
"Depression chronic treatment",2.1,"Cambodia",2025,530817.666756509,368228.134922029,162589.53183448
"Depression chronic treatment",2.1,"Cambodia",2026,595105.840705698,374479.747428081,220626.093277617
"Depression chronic treatment",2.1,"Cambodia",2027,661463.834304618,380803.590152061,280660.244152557
"Depression chronic treatment",2.1,"Cambodia",2028,729915.233491873,387189.447092661,342725.786399212
"Depression chronic treatment",2.1,"Cambodia",2029,800419.663243511,393599.970945502,406819.692298008
"Depression chronic treatment",2.1,"Cambodia",2030,872904.315386761,399994.552452648,472909.762934113
"Epilepsy acute and chronic treatment",2.13,"Cambodia",2020,330760.567659072,330760.567659072,0
"Epilepsy acute and chronic treatment",2.13,"Cambodia",2021,335194.879432694,335194.879432694,0
