"Intervention","Code","location_name","year_id","Adjusted","Baseline","incremental.cost"
"IDU harm reduction measures",1.1,"Zambia",2020,4520.88286642096,4520.88286642096,0
"IDU harm reduction measures",1.1,"Zambia",2021,4690.63919016406,4690.63919016406,0
"IDU harm reduction measures",1.1,"Zambia",2022,4863.73507763555,4863.73507763555,0
"IDU harm reduction measures",1.1,"Zambia",2023,54829.0804278289,5041.75452209921,49787.3259057297
"IDU harm reduction measures",1.1,"Zambia",2024,108474.454544833,5227.3497869602,103247.104757873
"IDU harm reduction measures",1.1,"Zambia",2025,166062.567802814,5421.49462038341,160641.073182431
"IDU harm reduction measures",1.1,"Zambia",2026,227492.01796098,5615.24436639194,221876.773594588
"IDU harm reduction measures",1.1,"Zambia",2027,293283.511229323,5819.04490215217,287464.466327171
"IDU harm reduction measures",1.1,"Zambia",2028,363603.417810501,6030.63074372456,357572.787066776
"IDU harm reduction measures",1.1,"Zambia",2029,438450.990705699,6246.64725451725,432204.343451182
"IDU harm reduction measures",1.1,"Zambia",2030,517832.462098537,6465.50127821321,511366.960820324
"Pulmonary rehabilitation",1.2,"Zambia",2020,26822.1273767876,26822.1273767876,0
"Pulmonary rehabilitation",1.2,"Zambia",2021,28008.2393555234,28008.2393555234,0
"Pulmonary rehabilitation",1.2,"Zambia",2022,29232.6835881037,29232.6835881037,0
"Pulmonary rehabilitation",1.2,"Zambia",2023,39463.535202763,30510.0616141667,8953.47358859634
"Pulmonary rehabilitation",1.2,"Zambia",2024,50597.0789980871,31863.1755877829,18733.9034103043
"Pulmonary rehabilitation",1.2,"Zambia",2025,62734.19182538,33303.3328894982,29430.8589358818
"Pulmonary rehabilitation",1.2,"Zambia",2026,75955.6368337802,34823.9289582144,41131.7078755659
"Pulmonary rehabilitation",1.2,"Zambia",2027,90396.5582751138,36446.065323082,53950.4929520318
"Pulmonary rehabilitation",1.2,"Zambia",2028,106142.952281723,38164.8718311802,67978.0804505426
"Pulmonary rehabilitation",1.2,"Zambia",2029,123245.327064135,39967.502303915,83277.8247602205
"Pulmonary rehabilitation",1.2,"Zambia",2030,141764.061289971,41850.4919770951,99913.5693128759
"Depression chronic treatment",2.1,"Zambia",2020,289430.896876796,289430.896876796,0
"Depression chronic treatment",2.1,"Zambia",2021,300590.829840536,300590.829840536,0
"Depression chronic treatment",2.1,"Zambia",2022,311952.772898032,311952.772898032,0
"Depression chronic treatment",2.1,"Zambia",2023,418615.437922811,323640.108217474,94975.3297053368
"Depression chronic treatment",2.1,"Zambia",2024,533063.875629818,335843.444846954,197220.430782865
"Depression chronic treatment",2.1,"Zambia",2025,655919.248916449,348628.796384408,307290.452532041
"Depression chronic treatment",2.1,"Zambia",2026,786444.016271461,361398.056482567,425045.959788894
"Depression chronic treatment",2.1,"Zambia",2027,926455.294075469,374878.710589735,551576.583485734
"Depression chronic treatment",2.1,"Zambia",2028,1076288.41661112,388954.36343985,687334.053171272
"Depression chronic treatment",2.1,"Zambia",2029,1235932.7270548,403443.928931289,832488.798123511
"Depression chronic treatment",2.1,"Zambia",2030,1405384.5834774,418235.78520563,987148.798271774
"Bipolar disorder chronic treatment",2.11,"Zambia",2020,508519.214496942,508519.214496942,0
